CustomerID,num_uniq_orders,orderFrequency,daysSinceLastOrder,num_uniq_products,reorder_ratio,TotalRevenue
11155,1,0,329,4,0,113.46
11158,1,NULL,189,1,0,35.00
11159,1,0,263,2,0,2393.06
11160,1,NULL,132,1,0,8.99
11161,1,0,117,3,0,60.47
11163,1,NULL,391,1,0,1120.49
11164,2,27,111,3,0,74.98
11165,1,0,94,3,0,31.27
11166,2,1,281,8,0,273.23
11167,1,0,158,2,0,56.97
11168,2,119,378,5,0,5948.24
11169,3,126,109,8,11.11,6636.58
11171,1,0,86,3,0,1147.77
11172,2,33,175,6,0,83.44
11173,2,112,160,3,0,42.28
11174,1,0,414,2,0,561.48
11175,1,0,45,2,0,14.98
11176,1,NULL,358,1,0,53.99
11177,1,0,128,3,0,166.28
11178,2,119,149,4,0,2997.32
11179,4,1,91,55,62.33,188217.38
11180,1,0,292,2,0,548.98
11181,3,54,64,7,0,215.74
11182,2,245,73,3,0,1622.47
11183,1,0,77,2,0,33.98
11185,1,NULL,343,1,0,32.60
11186,1,0,249,2,0,33.98
11187,1,0,169,2,0,14.98
11188,1,NULL,703,1,0,782.99
11189,1,0,34,2,0,39.98
11190,1,0,188,3,0,36.27
11191,1,0,333,3,0,69.47
11193,1,0,228,3,0,564.26
11194,2,121,210,5,0,3101.95
11195,1,NULL,34,1,0,29.99
11196,2,184,415,4,0,1962.46
11197,1,NULL,222,1,0,1700.99
11198,2,83,194,5,0,4664.95
11199,1,NULL,1093,1,0,3578.27
11200,1,0,389,3,0,89.97
11201,1,NULL,822,1,0,1364.50
11202,2,205,106,4,0,4923.29
11203,1,0,73,4,0,1169.46
11204,1,0,255,3,0,556.93
11205,3,110,112,10,0,6525.56
11206,1,0,336,2,0,574.98
11207,1,0,364,4,0,65.95
11208,3,86,164,7,0,5887.79
11209,1,0,240,2,0,7.28
11210,1,NULL,163,1,0,539.99
11211,1,0,66,3,0,64.97
11212,1,0,284,4,0,1212.97
11213,2,161,190,3,0,2275.97
11214,1,0,223,2,0,14.98
11215,12,16,91,42,31.15,66076.86
11217,2,78,408,3,0,3598.83
11218,1,0,148,3,0,69.97
11219,1,0,359,3,0,60.47
11220,2,27,77,4,0,103.97
11221,1,0,213,3,0,48.97
11222,1,NULL,183,1,0,1120.49
11223,2,181,93,2,33.33,4644.97
11224,1,0,215,2,0,39.98
11225,2,186,192,3,0,4624.97
11226,1,0,369,4,0,2453.04
11227,1,NULL,67,1,0,1700.99
11228,2,120,206,5,0,3183.94
11229,2,221,217,4,0,6035.60
11230,1,0,61,3,0,86.58
11232,1,0,215,3,0,69.97
11233,1,NULL,1011,1,0,3578.27
11234,2,61,108,4,0,116.95
11235,1,NULL,71,1,0,539.99
11236,2,124,128,4,0,3007.12
11237,1,0,365,3,0,69.97
11238,1,0,300,2,0,27.28
11239,1,0,45,2,0,58.98
11240,2,111,132,4,0,4671.95
11241,1,0,260,2,0,58.98
11243,1,0,196,2,0,12.94
11244,1,0,96,2,0,39.98
11245,1,0,323,3,0,143.78
11246,2,467,162,2,0,3008.34
11247,1,0,254,2,0,123.98
11249,1,0,295,2,0,7.28
11250,1,NULL,260,1,0,7.95
11251,1,NULL,86,1,0,21.49
11252,1,NULL,185,1,0,4.99
11253,1,NULL,463,1,0,2294.99
11254,2,148,203,5,0,5948.24
11255,1,0,150,2,0,32.28
11256,1,0,131,3,0,89.97
11257,1,0,112,3,0,793.76
11258,1,NULL,174,1,0,9.99
11259,1,0,98,2,0,1155.48
11260,1,0,391,2,0,13.98
11261,1,0,246,4,0,1732.26
11263,2,61,72,4,0,94.22
11264,2,64,244,5,0,1913.95
11265,2,116,156,4,0,4686.95
11266,5,38,50,9,0,195.22
11267,1,0,254,3,0,60.47
11268,2,93,95,5,0,3547.44
11269,1,NULL,508,1,0,2294.99
11270,1,0,90,4,0,123.96
11271,1,NULL,153,1,0,34.99
11272,1,0,367,3,0,27.77
11273,2,43,197,4,0,81.76
11274,4,7,122,21,41.67,16003.28
11275,4,18,178,12,0,289.70
11276,1,0,137,4,0,618.47
11277,1,NULL,929,1,0,3578.27
11278,2,853,244,2,0,5784.06
11279,1,0,92,2,0,2374.98
11280,2,277,381,2,0,3008.34
11281,1,0,228,2,0,14.98
11282,9,20,396,22,38.89,78266.66
11283,1,0,83,3,0,69.97
11284,1,0,72,5,0,575.71
11285,1,0,390,3,0,49.97
11286,3,34,295,8,0,5293.43
11287,2,420,252,3,0,6030.61
11288,1,0,217,2,0,39.98
11289,1,0,120,4,0,629.96
11290,2,141,72,5,0,4175.61
11291,2,34,174,3,0,42.28
11292,2,105,392,3,0,3598.83
11293,1,0,73,2,0,2329.98
11294,2,18,81,7,0,3217.79
11295,1,0,206,2,0,27.28
11296,1,NULL,37,1,0,53.99
11297,1,0,42,4,0,45.95
11298,1,0,351,4,0,58.96
11300,1,0,350,3,0,68.97
11301,2,14,172,6,0,180.94
11302,2,162,283,3,0,2518.97
11303,1,NULL,168,1,0,4.99
11304,1,0,232,2,0,12.94
11305,1,NULL,157,1,0,564.99
11306,1,0,107,2,0,39.98
11307,3,113,152,6,0,7035.32
11308,1,0,46,3,0,34.47
11309,2,405,78,3,0,5895.24
11310,1,0,220,2,0,163.99
11311,2,145,65,5,0,4925.58
11312,3,133,220,7,0,8119.81
11313,1,0,136,3,0,68.97
11314,4,132,84,9,0,8941.28
11315,1,0,102,3,0,64.97
11316,3,30,37,7,0,162.24
11317,3,62,61,5,16.67,63.04
11318,1,0,121,2,0,7.28
11319,1,0,258,3,0,48.97
11320,1,0,344,2,0,34.98
11321,1,0,56,2,0,59.98
11322,1,0,71,4,0,2453.04
11323,1,NULL,155,1,0,3.99
11324,1,0,245,3,0,2398.05
11325,2,95,267,4,0,3472.45
11326,1,0,391,2,0,25.48
11327,2,273,206,2,0,4144.34
11328,1,0,258,2,0,78.98
11329,1,0,221,2,0,7.28
11330,1,0,91,3,0,89.97
11331,1,0,343,3,0,615.47
11332,2,82,235,5,0,4212.31
11333,1,NULL,167,1,0,742.35
11334,28,5,51,25,57.63,1189.33
11336,1,0,118,3,0,2418.05
11337,1,0,224,4,0,91.95
11338,1,0,62,2,0,28.98
11339,2,123,111,4,0,3079.46
11340,2,183,308,4,0,5904.23
11341,1,0,55,3,0,48.97
11342,3,127,80,7,0,8249.01
11343,2,199,264,3,0,3417.77
11344,1,0,333,2,0,38.98
11345,2,173,150,5,0,4829.39
11346,1,0,322,2,0,561.48
11347,1,0,85,3,0,2457.33
11348,1,0,146,3,0,49.97
11349,2,8,42,4,0,66.26
11350,2,463,112,2,0,3226.34
11351,1,0,252,3,0,76.96
11352,1,NULL,169,1,0,21.98
11353,2,253,94,5,0,5998.61
11354,1,0,316,4,0,2482.23
11355,1,0,333,2,0,39.98
11356,1,0,376,3,0,64.97
11357,1,NULL,81,1,0,4.99
11359,1,0,86,2,0,27.28
11360,1,NULL,243,1,0,4.99
11361,1,0,233,4,0,2453.04
11362,2,142,58,3,0,109.97
11363,2,7,336,5,16.67,80.11
11364,2,0,206,3,25,35.26
11365,1,0,319,2,0,32.28
11366,2,119,417,5,0,5943.23
11367,2,183,220,5,0,4343.59
11368,1,NULL,108,1,0,4.99
11369,1,0,389,5,0,84.95
11370,1,0,387,2,0,78.98
11371,1,0,278,2,0,39.98
11372,1,0,219,4,0,73.96
11373,3,85,75,6,14.29,7058.02
11374,3,220,112,5,0,6679.60
11375,2,362,290,2,0,2983.34
11376,1,0,310,2,0,12.98
11377,1,0,259,3,0,2344.26
11378,2,127,98,3,25,4604.96
11379,1,0,357,3,0,68.97
11380,2,244,393,3,0,4153.25
11381,2,76,215,5,0,3049.30
11382,1,0,200,3,0,100.09
11383,1,0,113,3,0,32.22
11384,1,0,408,2,0,548.98
11385,1,NULL,305,1,0,4.99
11386,1,0,71,2,0,2354.98
11387,1,0,317,3,0,38.88
11388,2,126,257,4,0,3068.82
11389,1,0,174,2,0,1735.98
11390,4,21,148,12,0,214.26
11392,1,0,60,3,0,36.27
11393,1,NULL,372,1,0,24.99
11394,1,NULL,366,1,0,1700.99
11395,2,69,117,4,0,50.23
11396,1,0,295,2,0,1170.48
11397,2,33,128,5,0,108.46
11398,2,218,128,5,0,5923.23
11399,2,41,183,3,0,37.27
11400,1,0,133,2,0,1735.98
11401,2,125,218,6,0,5962.52
11402,3,40,278,9,10,5966.26
11403,2,104,155,5,0,4748.03
11404,2,291,38,2,0,83.98
11405,2,44,159,4,20,200.94
11406,1,0,253,4,0,588.96
11407,2,355,83,4,0,5897.53
11408,2,476,336,2,0,4118.26
11409,4,15,109,8,11.11,162.22
11410,3,77,189,6,0,7138.68
11411,1,0,335,2,0,561.48
11412,1,0,94,3,0,69.97
11413,1,NULL,1002,1,0,3578.27
11414,1,0,131,3,0,1228.83
11415,3,185,218,5,0,8116.33
11416,4,2,152,37,68.91,333280.85
11417,2,149,390,4,0,5936.20
11418,1,0,134,3,0,2380.47
11419,1,0,219,3,0,48.97
11420,2,265,189,4,0,1672.46
11421,2,372,144,3,0,2518.97
11422,1,0,297,2,0,119.98
11423,2,113,108,4,0,4709.97
11424,2,142,401,2,0,2483.98
11425,1,0,84,2,0,30.97
11426,1,0,210,4,0,123.96
11427,1,NULL,218,1,0,3.99
11428,1,0,342,3,0,53.47
11429,2,23,206,4,0,45.26
11430,1,0,366,2,0,2419.06
11431,1,0,233,2,0,13.98
11432,1,0,243,2,0,548.98
11433,3,88,214,3,0,83.97
11434,4,12,122,19,17.39,48883.47
11435,1,0,347,3,0,74.98
11436,1,0,112,3,0,67.97
11437,2,18,40,4,0,153.91
11438,2,122,84,4,0,4080.46
11439,1,0,262,2,0,6.28
11441,4,18,518,13,18.75,13976.62
11442,2,31,78,6,14.29,124.94
11443,1,0,219,2,0,14.98
11444,2,226,178,4,0,1672.46
11445,1,0,332,2,0,27.28
11446,2,60,198,3,0,64.88
11447,1,0,199,2,0,1735.98
11448,1,0,53,2,0,23.78
11449,1,0,70,2,0,25.48
11450,2,29,125,5,0,108.46
11451,2,235,150,5,0,1390.95
11452,1,0,171,2,0,6.28
11454,1,0,427,2,0,1750.98
11455,1,0,166,2,0,1155.48
11456,2,660,71,2,0,3509.84
11457,1,0,187,3,0,64.97
11458,1,0,116,3,0,579.97
11459,1,0,60,4,0,71.95
11460,1,0,78,3,0,583.97
11461,1,0,273,2,0,39.98
11462,2,53,264,5,0,1383.45
11463,2,276,75,3,0,1695.47
11464,1,0,108,3,0,1763.97
11465,1,0,177,3,0,64.97
11466,1,0,207,4,0,73.96
11467,1,0,175,3,0,64.97
11468,2,168,206,3,0,3018.33
11469,1,0,156,3,0,64.47
11470,1,0,323,4,0,607.96
11471,1,0,97,4,0,603.96
11472,4,68,122,5,0,6044.70
11474,2,24,227,5,0,158.95
11475,2,51,404,5,0,3751.82
11476,1,NULL,713,1,0,2443.35
11477,1,0,245,2,0,49.48
11478,1,NULL,530,1,0,2294.99
11479,1,0,169,3,0,100.09
11480,2,88,272,5,0,1941.95
11481,1,NULL,344,1,0,1120.49
11482,1,0,203,2,0,38.98
11483,1,NULL,378,1,0,539.99
11484,2,131,98,4,0,2884.46
11485,1,0,371,4,0,1251.12
11487,1,NULL,185,1,0,21.49
11488,1,NULL,1097,1,0,3578.27
11489,1,0,364,3,0,146.97
11490,1,0,309,4,0,84.96
11492,2,143,166,5,0,4964.18
11493,1,0,257,3,0,1179.47
11494,1,NULL,735,1,0,2443.35
11495,1,0,376,3,0,60.47
11496,2,83,153,5,0,3145.26
11497,1,0,262,3,0,553.97
11499,1,0,246,2,0,39.98
11500,2,213,112,5,0,1371.95
11501,1,NULL,737,1,0,2443.35
11502,3,45,270,8,0,5500.28
11503,1,0,166,2,0,34.98
11504,1,0,179,3,0,628.97
11505,1,0,307,3,0,38.97
11506,2,11,69,7,12.5,194.91
11507,1,0,123,2,0,75.48
11508,1,0,364,3,0,553.97
11509,2,44,229,2,0,51.97
11511,1,NULL,155,1,0,69.99
11512,1,0,374,2,0,38.98
11513,2,36,89,5,0,4789.02
11514,1,0,226,2,0,574.98
11515,1,NULL,597,1,0,2294.99
11516,1,0,277,2,0,123.98
11517,1,0,91,3,0,69.97
11518,2,91,73,2,0,38.98
11519,2,158,83,6,0,5959.72
11520,2,596,299,2,0,6021.62
11521,2,113,193,4,0,3039.31
11522,1,NULL,161,1,0,4.99
11523,16,8,32,25,41.86,1026.29
11524,1,0,182,2,0,46.47
11525,1,0,95,3,0,599.47
11526,1,0,219,2,0,119.98
11527,1,0,211,4,0,588.96
11528,2,341,68,4,0,5935.55
11529,2,60,153,6,0,3148.94
11530,1,0,341,4,0,2512.32
11531,1,0,163,2,0,59.98
11533,1,NULL,229,1,0,3.99
11534,1,0,362,2,0,58.98
11535,2,136,308,3,0,4198.33
11536,1,NULL,142,1,0,4.99
11538,1,0,135,3,0,63.97
11539,1,0,334,2,0,29.48
11540,1,0,343,2,0,39.98
11541,1,0,312,3,0,565.47
11542,2,46,156,4,20,86.95
11543,1,0,86,2,0,62.98
11544,1,0,249,3,0,553.97
11545,2,20,45,4,0,77.27
11546,2,106,356,4,0,2284.96
11547,3,102,204,6,14.29,8137.01
11548,2,93,255,4,0,2527.96
11549,4,18,177,9,10,164.21
11550,1,0,204,4,0,90.95
11551,1,0,130,2,0,30.48
11552,2,200,108,3,0,1957.47
11553,1,0,306,3,0,563.77
11554,2,190,287,3,0,2508.97
11555,4,7,822,15,60.53,270488.97
11556,2,87,161,5,0,3033.31
11557,1,NULL,103,1,0,2319.99
11558,1,0,375,2,0,78.98
11561,1,NULL,86,1,0,24.99
11562,1,0,118,3,0,37.27
11563,1,0,137,2,0,78.98
11564,1,0,349,4,0,83.97
11565,2,208,264,2,0,1322.98
11566,1,0,317,4,0,567.76
11567,2,190,66,4,0,3332.82
11568,2,189,103,3,0,2871.47
11569,1,0,303,3,0,2462.55
11570,2,144,321,5,0,5973.24
11571,1,0,408,4,0,1151.76
11572,1,0,233,4,0,94.46
11573,1,NULL,344,1,0,24.99
11574,3,77,62,8,0,5967.80
11575,2,118,170,4,0,4222.82
11576,1,0,286,2,0,1735.98
11577,1,0,275,2,0,23.78
11578,1,0,208,6,0,1243.44
11579,1,0,76,2,0,13.98
11580,4,2,91,42,65.57,631051.32
11581,2,72,103,3,0,63.97
11582,3,133,236,6,0,8129.02
11583,1,0,271,2,0,78.98
11584,1,NULL,116,1,0,4.99
11585,2,84,71,3,0,91.28
11586,1,0,118,2,0,34.98
11587,1,0,184,3,0,36.96
11588,2,18,200,5,0,133.96
11589,1,NULL,154,1,0,69.99
11590,1,0,104,3,0,565.47
11591,1,0,320,2,0,30.48
11592,1,NULL,199,1,0,69.99
11593,1,0,33,3,0,148.98
11594,1,0,109,4,0,110.95
11595,2,56,153,4,0,128.97
11596,2,3,367,4,20,64.24
11597,1,0,87,2,0,2354.98
11598,2,15,290,4,0,102.26
11599,2,89,488,2,0,4614.98
11600,2,238,167,3,0,3234.29
11602,1,0,208,3,0,1209.47
11603,3,19,186,9,0,365.41
11604,2,146,420,4,0,5744.25
11605,1,NULL,90,1,0,4.99
11607,2,214,216,5,0,5967.23
11608,1,NULL,205,1,0,539.99
11609,1,0,306,2,0,29.48
11610,1,0,157,2,0,1709.98
11611,1,0,104,3,0,553.97
11612,3,85,107,6,14.29,5946.09
11613,1,0,392,2,0,14.98
11614,1,NULL,256,1,0,24.99
11615,1,0,287,4,0,629.96
11616,2,91,67,5,0,4660.22
11617,1,0,62,4,0,40.22
11618,1,0,65,2,0,548.98
11619,1,0,258,2,0,6.28
11620,3,174,152,4,0,7008.04
11621,2,55,374,5,0,3586.81
11622,4,34,122,9,0,8902.12
11623,1,0,68,3,0,48.98
11624,1,0,285,2,0,2393.06
11625,2,111,243,4,0,4158.32
11626,1,0,322,2,0,78.98
11627,2,220,109,3,0,1957.47
11628,3,132,244,7,0,8262.52
11629,1,0,283,5,0,605.21
11630,1,0,190,2,0,94.48
11631,1,0,183,2,0,1174.48
11632,3,2,329,8,0,128.84
11633,1,0,165,2,0,23.78
11634,2,243,56,2,0,46.47
11635,1,NULL,247,1,0,539.99
11636,2,18,291,3,0,126.96
11637,2,264,68,5,0,4167.23
11638,1,0,78,2,0,574.98
11639,2,145,301,4,0,4820.31
11640,1,0,266,2,0,29.98
11642,1,0,174,2,0,27.28
11643,1,0,185,2,0,39.98
11644,1,0,40,2,0,85.48
11645,8,3,91,68,65.66,482824.75
11646,1,0,122,3,0,67.97
11647,1,0,304,2,0,38.98
11648,2,47,163,4,0,4741.34
11649,1,0,80,3,0,63.47
11650,2,244,248,2,0,4763.34
11651,2,254,51,2,0,74.98
11652,7,42,488,6,57.14,19414.82
11653,1,0,378,2,0,58.98
11655,1,NULL,1089,1,0,3578.27
11656,2,190,137,3,0,4642.27
11657,2,234,87,4,0,3147.96
11658,1,0,167,3,0,32.27
11660,1,0,224,5,0,155.72
11661,2,5,92,6,0,207.96
11662,2,185,116,4,0,3287.32
11663,1,NULL,340,1,0,3.99
11664,1,0,110,3,0,68.97
11665,1,0,83,3,0,1147.77
11666,1,0,262,3,0,37.27
11667,1,0,81,4,0,608.96
11668,2,232,95,3,0,3033.33
11669,1,0,69,2,0,2413.06
11670,2,49,168,4,0,77.27
11671,2,7,266,4,0,48.96
11672,1,0,307,2,0,78.98
11673,1,NULL,756,1,0,2294.99
11674,2,113,196,5,0,3145.26
11675,1,0,218,2,0,13.98
11676,3,125,165,3,25,5367.32
11677,2,4,182,6,0,128.94
11678,2,536,70,3,0,4197.25
11679,7,29,152,12,47.83,29096.02
11680,2,12,187,5,16.67,173.45
11681,2,25,111,5,0,153.46
11682,2,544,71,2,0,1322.98
11683,1,0,117,2,0,2419.06
11684,1,0,63,2,0,2329.98
11685,6,73,91,8,27.27,7378.82
11686,3,88,240,11,0,8460.25
11687,1,NULL,294,1,0,21.98
11688,2,202,270,4,0,6079.24
11689,1,0,121,3,0,56.96
11690,1,0,254,3,0,69.97
11691,2,265,68,5,0,5918.50
11692,2,346,207,2,0,4144.34
11694,1,0,118,2,0,78.98
11695,2,8,422,5,0,1622.45
11696,1,0,377,4,0,98.96
11697,1,0,120,2,0,6.28
11698,1,0,256,2,0,29.98
11699,1,0,86,2,0,7.28
11700,1,0,165,2,0,85.48
11701,2,808,284,2,0,4347.76
11702,1,0,196,3,0,64.47
11703,2,136,409,5,0,4167.23
11704,2,291,214,4,0,5950.23
11705,1,0,260,4,0,562.96
11706,1,NULL,353,1,0,539.99
11707,2,29,45,6,0,242.95
11708,2,131,104,6,0,1683.93
11709,2,45,152,6,0,148.20
11711,1,NULL,93,1,0,4.99
11712,2,101,126,4,0,4203.32
11713,2,5,346,4,20,72.16
11715,1,0,75,2,0,2329.98
11716,1,0,104,2,0,1735.98
11717,8,77,122,10,28.57,16087.30
11718,1,0,314,2,0,39.98
11719,1,0,127,3,0,31.27
11720,1,0,219,2,0,1174.48
11721,1,NULL,182,1,0,3.99
11722,1,0,357,2,0,123.98
11723,1,0,226,5,0,127.95
11724,1,NULL,1112,1,0,3578.27
11725,1,0,192,2,0,777.34
11726,2,99,171,5,0,3250.11
11727,2,182,317,3,0,2518.97
11728,1,0,223,4,0,562.96
11729,1,0,316,3,0,84.97
11730,1,0,84,4,0,78.96
11731,1,NULL,37,1,0,69.99
11732,3,29,101,9,0,274.92
11733,1,NULL,300,1,0,69.99
11734,1,NULL,1009,1,0,3578.27
11735,2,208,217,4,0,5913.24
11736,1,0,385,2,0,29.48
11737,1,0,235,2,0,39.98
11739,1,NULL,342,1,0,21.49
11740,1,0,314,3,0,68.97
11741,1,0,281,2,0,13.98
11742,2,774,261,2,0,5759.06
11743,1,0,173,3,0,63.97
11744,6,37,152,13,27.78,14072.88
11745,12,4,122,83,66.8,500520.15
11746,2,21,161,7,0,82.18
11747,1,0,148,3,0,75.47
11748,1,0,128,3,0,2462.55
11749,2,101,193,5,0,4779.61
11750,1,0,257,3,0,2487.33
11751,1,0,36,2,0,34.98
11752,1,0,219,2,0,13.98
11753,1,NULL,64,1,0,4.99
11754,1,0,352,2,0,78.98
11755,1,NULL,308,1,0,35.00
11756,1,0,102,2,0,33.98
11757,3,142,241,7,0,6508.71
11758,1,NULL,114,1,0,4.99
11759,1,0,158,2,0,14.98
11760,2,329,336,3,0,5314.25
11761,2,198,89,4,0,2910.95
11762,2,8,130,4,0,86.95
11763,1,0,267,2,0,75.48
11764,1,0,279,2,0,39.98
11765,2,322,104,3,0,2881.96
11766,1,0,139,2,0,54.98
11767,3,79,145,8,0,7063.01
11768,3,76,139,8,0,5965.09
11769,1,0,362,4,0,71.95
11770,16,11,49,23,23.33,654.27
11771,1,0,44,3,0,37.27
11772,2,29,135,5,0,4716.02
11773,1,0,65,2,0,39.98
11774,1,0,169,3,0,45.58
11775,1,0,302,2,0,2419.06
11776,1,0,104,3,0,64.47
11777,1,0,86,2,0,548.98
11778,1,0,93,4,0,2337.27
11779,1,0,236,3,0,60.47
11780,1,NULL,569,1,0,2294.99
11781,5,111,122,9,10,18080.04
11782,2,203,240,5,0,4752.23
11783,1,0,413,4,0,2420.34
11784,1,0,155,4,0,578.46
11785,1,0,364,2,0,574.98
11786,1,0,378,2,0,59.98
11787,1,0,261,4,0,588.96
11788,1,0,392,3,0,38.88
11789,2,17,277,4,0,51.27
11790,2,215,206,5,0,3249.31
11791,2,54,143,3,0,62.27
11792,1,0,284,2,0,2419.06
11793,1,0,171,2,0,28.48
11794,2,55,399,3,0,4624.97
11795,1,0,371,3,0,38.88
11796,1,0,116,2,0,12.94
11798,2,200,202,4,0,4133.24
11799,2,304,228,3,0,6056.61
11800,2,279,165,4,0,6081.10
11801,2,138,277,3,0,3598.83
11802,2,87,150,4,20,4689.95
11803,1,0,138,2,0,25.48
11804,2,20,145,7,0,210.54
11805,3,29,81,10,0,318.83
11806,1,0,379,4,0,810.32
11807,2,4,230,6,0,179.95
11808,2,87,384,5,0,3282.81
11809,1,0,195,2,0,124.99
11810,1,0,229,2,0,7.28
11811,1,NULL,398,1,0,2443.35
11812,2,64,174,3,0,44.97
11813,1,0,93,2,0,34.98
11814,7,5,91,49,58.12,167762.49
11815,6,10,669,18,58.14,250802.55
11816,1,0,214,4,0,45.95
11817,1,0,368,3,0,1273.83
11818,1,0,172,4,0,1188.46
11819,1,0,174,2,0,94.48
11820,2,43,88,4,0,195.95
11821,1,0,368,2,0,28.98
11822,1,NULL,178,1,0,21.49
11824,2,80,233,5,0,4213.31
11825,2,11,247,4,0,67.26
11826,2,49,64,5,0,83.95
11827,3,173,220,5,0,8123.03
11828,1,0,313,2,0,56.97
11829,2,238,138,4,0,1631.46
11830,1,NULL,455,1,0,2319.99
11831,2,209,118,5,0,5976.74
11832,3,90,133,7,0,7092.51
11833,2,36,248,5,0,4811.54
11834,1,0,204,3,0,49.97
11835,1,0,169,5,0,611.94
11836,2,363,247,3,0,4397.75
11837,2,154,408,5,0,6070.59
11838,3,340,67,4,0,7138.10
11839,1,0,252,5,0,815.81
11840,12,9,122,40,63.96,117456.82
11841,2,341,72,4,0,5930.23
11842,1,0,110,3,0,38.88
11843,28,6,32,27,55,1320.01
11844,1,0,388,2,0,548.98
11846,2,620,385,2,0,6021.62
11847,1,0,42,2,0,7.28
11848,1,0,350,2,0,56.97
11849,1,0,105,2,0,39.98
11850,1,0,316,2,0,27.28
11851,2,10,203,5,0,174.45
11852,1,0,248,3,0,68.97
11853,2,67,60,4,0,59.46
11854,1,0,328,2,0,14.98
11855,1,0,264,3,0,36.27
11856,1,0,152,3,0,1728.27
11857,2,92,81,4,0,39.46
11858,2,111,43,4,0,96.27
11859,1,0,169,2,0,34.98
11860,2,253,89,3,0,1938.47
11861,2,620,270,2,0,5279.26
11862,2,192,305,2,0,1322.98
11863,2,19,132,8,0,4843.00
11864,1,NULL,243,1,0,69.99
11865,2,218,160,3,0,3442.77
11866,1,0,235,2,0,123.98
11867,1,NULL,522,1,0,2294.99
11868,2,304,417,3,0,4397.75
11870,3,25,95,7,12.5,296.91
11871,2,118,87,3,0,79.47
11872,3,96,70,9,10,6793.54
11873,2,47,295,3,0,60.96
11874,4,1,91,53,70.39,572434.11
11875,1,0,130,2,0,94.48
11876,2,172,395,4,0,5897.53
11877,2,275,160,3,0,1938.47
11878,1,0,267,2,0,33.98
11879,1,0,177,2,0,7.28
11880,1,NULL,742,1,0,2443.35
11881,1,0,206,3,0,69.97
11882,3,101,62,6,0,5423.29
11883,2,202,258,4,0,6035.60
11884,4,18,175,10,9.09,281.47
11885,1,0,336,2,0,7.28
11886,12,3,152,74,76.28,1227702.31
11887,1,NULL,59,1,0,35.00
11888,8,8,152,23,28.13,24906.01
11889,1,0,85,4,0,2376.45
11890,2,99,195,5,0,3152.96
11891,2,35,237,4,0,62.76
11892,2,316,132,4,0,4404.73
11893,1,NULL,83,1,0,9.99
11894,1,NULL,174,1,0,4.99
11895,2,197,193,3,0,1938.47
11896,1,0,265,4,0,77.92
11897,2,265,185,4,0,1611.96
11898,1,NULL,269,1,0,21.49
11899,2,120,80,2,0,83.98
11900,1,0,338,5,0,865.31
11901,1,0,35,3,0,63.47
11902,1,0,366,3,0,68.97
11903,1,0,112,3,0,193.89
11904,1,0,85,3,0,61.96
11905,2,39,38,8,0,161.29
11906,2,302,332,3,0,6056.61
11907,1,0,94,2,0,1750.98
11908,1,0,138,3,0,1763.97
11909,1,0,226,5,0,2501.31
11910,1,0,261,3,0,563.77
11911,1,0,246,2,0,39.98
11912,1,0,343,3,0,36.27
11913,1,NULL,75,1,0,564.99
11914,2,243,344,3,0,1938.47
11915,1,0,188,2,0,7.28
11916,1,0,130,2,0,6.28
11917,1,0,75,4,0,69.46
11918,1,0,267,2,0,7.28
11919,2,252,81,5,0,6011.31
11920,1,NULL,50,1,0,4.99
11921,3,27,251,6,0,149.04
11922,1,0,123,3,0,49.97
11923,1,0,172,3,0,69.97
11925,1,NULL,144,1,0,34.99
11926,3,70,84,7,0,5461.29
11927,1,0,41,2,0,94.48
11928,1,0,56,3,0,128.97
11929,1,0,263,3,0,563.77
11930,1,0,122,3,0,2457.33
11932,2,416,174,3,0,4623.83
11933,1,0,93,4,0,588.96
11934,1,0,362,3,0,553.97
11935,2,14,150,5,0,105.75
11936,1,NULL,113,1,0,4.99
11937,1,0,224,2,0,1264.84
11938,1,0,180,3,0,63.47
11940,2,278,75,3,0,3157.97
11941,1,NULL,308,1,0,24.99
11942,1,0,169,3,0,36.27
11943,1,0,348,2,0,68.49
11944,1,NULL,968,1,0,3578.27
11945,3,36,457,5,16.67,1628.55
11946,2,291,161,3,0,2859.97
11947,1,0,325,3,0,1729.97
11948,1,0,134,3,0,63.97
11949,1,NULL,324,1,0,2443.35
11950,3,186,221,6,0,8306.30
11951,2,80,257,6,0,3136.30
11952,1,0,213,3,0,49.97
11953,1,0,221,3,0,84.47
11954,2,337,81,4,0,5945.23
11955,1,0,253,4,0,77.96
11956,2,80,42,3,0,75.47
11957,2,204,417,4,0,6058.21
11958,2,121,413,5,0,5921.19
11959,1,0,367,3,0,69.97
11960,1,NULL,310,1,0,4.99
11961,2,60,58,4,0,97.96
11962,1,0,247,2,0,39.98
11963,1,NULL,329,1,0,2384.07
11964,1,NULL,332,1,0,4.99
11965,1,0,249,3,0,2398.05
11966,1,0,76,3,0,143.78
11967,1,0,220,4,0,1764.96
11968,2,214,100,3,0,1938.47
11969,2,190,280,3,0,1938.47
11970,1,NULL,376,1,0,24.99
11971,1,0,319,3,0,68.97
11972,1,0,109,3,0,89.97
11973,1,0,340,3,0,32.27
11974,3,253,210,4,0,8114.04
11975,1,0,55,3,0,37.27
11976,2,64,107,2,0,84.99
11977,1,NULL,204,1,0,21.98
11978,2,35,66,5,16.67,197.25
11979,1,0,149,2,0,23.78
11981,3,119,301,8,0,8248.99
